customer_id,touchpoint_number,touchpoint_date,channel,session_duration_seconds,pages_viewed,device
8915,3,2024-11-16,Facebook_Ads,330,3,Desktop
8916,1,2024-08-07,Paid_Search,570,10,Desktop
8916,2,2024-08-10,Facebook_Ads,531,10,Desktop
8916,3,2024-08-19,Paid_Search,581,8,Mobile
8916,4,2024-08-20,Facebook_Ads,447,8,Desktop
8916,5,2024-08-26,Paid_Search,304,9,Mobile
8916,6,2024-08-28,Paid_Search,229,12,Mobile
8916,7,2024-08-28,Instagram_Ads,115,6,Desktop
8916,8,2024-08-28,Organic_Search,84,13,Mobile
8917,1,2024-10-07,Facebook_Ads,489,2,Mobile
8917,2,2024-10-09,Organic_Search,555,12,Desktop
8918,1,2024-10-29,Facebook_Ads,205,4,Mobile
8918,2,2024-11-01,Paid_Search,95,11,Mobile
8918,3,2024-11-05,Paid_Search,392,15,Mobile
8918,4,2024-11-17,Instagram_Ads,317,4,Desktop
8919,1,2024-11-30,Instagram_Ads,128,12,Mobile
8920,1,2024-09-05,Facebook_Ads,138,2,Mobile
8920,2,2024-09-06,Facebook_Ads,473,10,Mobile
8921,1,2024-07-08,Organic_Search,62,9,Tablet
8921,2,2024-07-08,Organic_Search,67,12,Desktop
8921,3,2024-07-11,Facebook_Ads,515,10,Mobile
8921,4,2024-07-15,Organic_Search,420,7,Mobile
8921,5,2024-07-16,Facebook_Ads,468,15,Desktop
8921,6,2024-07-17,Email,532,10,Desktop
8921,7,2024-07-18,Facebook_Ads,235,4,Desktop
8921,8,2024-07-24,Paid_Search,390,13,Desktop
8922,1,2024-10-24,Paid_Search,294,15,Desktop
8922,2,2024-11-05,Paid_Search,458,9,Mobile
8922,3,2024-11-07,Instagram_Ads,397,13,Mobile
8922,4,2024-11-08,Email,158,7,Desktop
8923,1,2024-07-11,Paid_Search,566,12,Desktop
8924,1,2024-09-17,Facebook_Ads,529,11,Desktop
8925,1,2024-08-17,Paid_Search,490,9,Desktop
8925,2,2024-09-07,Direct,348,2,Mobile
8926,1,2024-11-07,Organic_Search,280,3,Mobile
8926,2,2024-11-20,Direct,270,5,Mobile
8927,1,2024-12-03,Organic_Search,101,13,Mobile
8927,2,2024-12-04,Email,558,12,Mobile
8927,3,2024-12-15,Email,36,13,Mobile
8928,1,2024-12-07,Instagram_Ads,524,3,Mobile
8928,2,2024-12-17,Email,242,7,Mobile
8929,1,2024-07-05,Paid_Search,79,12,Desktop
8929,2,2024-07-08,Paid_Search,380,13,Mobile
8929,3,2024-07-12,Organic_Search,213,7,Desktop
8929,4,2024-07-12,Organic_Search,228,4,Desktop
8930,1,2024-11-24,Organic_Search,225,3,Mobile
8930,2,2024-11-24,Paid_Search,359,6,Desktop
8930,3,2024-11-27,Facebook_Ads,470,5,Mobile
8930,4,2024-11-29,Facebook_Ads,473,13,Mobile
8930,5,2024-12-13,Email,342,3,Mobile
8930,6,2024-12-13,Instagram_Ads,245,13,Mobile
8930,7,2024-12-17,Facebook_Ads,67,9,Desktop
8930,8,2024-12-19,Paid_Search,284,5,Mobile
8931,1,2024-11-13,Facebook_Ads,567,11,Mobile
8932,1,2024-11-08,Facebook_Ads,465,13,Mobile
8932,2,2024-11-11,Organic_Search,529,4,Mobile
8932,3,2024-11-16,Direct,504,8,Desktop
8933,1,2024-09-14,Paid_Search,254,11,Desktop
8933,2,2024-09-17,Facebook_Ads,500,11,Desktop
8934,1,2024-07-27,Paid_Search,242,8,Desktop
8934,2,2024-08-02,Organic_Search,464,6,Desktop
8934,3,2024-08-09,Instagram_Ads,190,3,Desktop
8935,1,2024-09-24,Instagram_Ads,585,6,Mobile
8936,1,2024-11-19,Paid_Search,327,5,Desktop
8937,1,2024-11-10,Paid_Search,219,12,Mobile
8937,2,2024-11-10,Paid_Search,289,15,Mobile
8938,1,2024-10-08,Facebook_Ads,134,4,Mobile
8938,2,2024-10-10,Email,91,2,Desktop
8938,3,2024-10-13,Facebook_Ads,164,4,Mobile
8938,4,2024-10-14,Organic_Search,501,7,Mobile
8938,5,2024-10-15,Direct,497,14,Mobile
8939,1,2024-09-20,Organic_Search,127,13,Desktop
8939,2,2024-09-22,Organic_Search,342,13,Desktop
8940,1,2024-08-22,Paid_Search,283,1,Mobile
8940,2,2024-08-25,Email,217,10,Desktop
8940,3,2024-09-02,Direct,595,7,Mobile
8941,1,2024-08-03,Paid_Search,146,3,Desktop
8941,2,2024-08-09,Paid_Search,232,13,Mobile
8941,3,2024-08-20,Organic_Search,462,14,Mobile
8941,4,2024-08-21,Instagram_Ads,119,4,Desktop
8942,1,2024-11-23,Paid_Search,442,2,Mobile
8942,2,2024-11-25,Facebook_Ads,367,6,Mobile
8942,3,2024-11-30,Direct,154,12,Desktop
8942,4,2024-12-04,Paid_Search,60,5,Desktop
8942,5,2024-12-04,Instagram_Ads,158,8,Mobile
8942,6,2024-12-06,Instagram_Ads,315,12,Tablet
8942,7,2024-12-09,Paid_Search,469,12,Desktop
8943,1,2024-09-19,Instagram_Ads,116,10,Mobile
8944,1,2024-08-19,Instagram_Ads,206,15,Desktop
8945,1,2024-08-04,Paid_Search,424,6,Mobile
8946,1,2024-09-19,Facebook_Ads,430,4,Mobile
8946,2,2024-09-21,Organic_Search,249,7,Mobile
8946,3,2024-09-21,Facebook_Ads,374,2,Desktop
8946,4,2024-09-29,Paid_Search,389,1,Mobile
8946,5,2024-09-29,Email,581,2,Desktop
8946,6,2024-09-30,Email,54,13,Desktop
8947,1,2024-11-02,Paid_Search,559,2,Mobile
8947,2,2024-11-06,Instagram_Ads,585,9,Mobile
8947,3,2024-11-07,Direct,478,7,Mobile
8948,1,2024-12-04,Instagram_Ads,339,13,Mobile
8948,2,2024-12-22,Facebook_Ads,380,5,Mobile
8949,1,2024-10-01,Instagram_Ads,536,8,Mobile
8949,2,2024-10-05,Email,330,13,Mobile
8949,3,2024-10-05,Facebook_Ads,215,13,Desktop
8949,4,2024-10-09,Paid_Search,252,10,Mobile
8949,5,2024-10-13,Email,221,9,Desktop
8950,1,2024-10-22,Organic_Search,137,11,Desktop
8950,2,2024-10-30,Instagram_Ads,269,8,Mobile
8950,3,2024-11-14,Instagram_Ads,143,13,Mobile
8951,1,2024-10-05,Paid_Search,177,7,Mobile
8951,2,2024-10-12,Paid_Search,445,9,Desktop
8951,3,2024-10-14,Paid_Search,415,3,Mobile
8952,1,2024-10-30,Facebook_Ads,585,11,Mobile
8952,2,2024-10-31,Email,288,12,Desktop
8952,3,2024-11-03,Organic_Search,175,8,Mobile
8952,4,2024-11-12,Direct,151,8,Mobile
8953,1,2024-10-11,Facebook_Ads,405,9,Desktop
8953,2,2024-10-21,Facebook_Ads,59,4,Mobile
8953,3,2024-10-21,Facebook_Ads,303,6,Mobile
8954,1,2024-10-02,Paid_Search,112,1,Desktop
8954,2,2024-10-20,Instagram_Ads,279,9,Mobile
8954,3,2024-10-23,Organic_Search,231,3,Tablet
8955,1,2024-07-09,Instagram_Ads,477,1,Mobile
8955,2,2024-07-14,Direct,393,7,Mobile
8955,3,2024-07-15,Instagram_Ads,590,7,Desktop
8955,4,2024-07-16,Email,379,10,Desktop
8955,5,2024-07-21,Direct,547,12,Mobile
8956,1,2024-07-17,Paid_Search,207,1,Mobile
8956,2,2024-07-28,Paid_Search,593,8,Desktop
8956,3,2024-08-03,Organic_Search,411,10,Mobile
8956,4,2024-08-08,Organic_Search,578,15,Mobile
8957,1,2024-09-12,Paid_Search,382,4,Desktop
8957,2,2024-09-23,Email,549,13,Mobile
8957,3,2024-10-02,Email,273,12,Mobile
8957,4,2024-10-05,Email,524,1,Mobile
8958,1,2024-07-28,Facebook_Ads,57,13,Mobile
8959,1,2024-11-05,Instagram_Ads,301,15,Mobile
8960,1,2024-07-26,Facebook_Ads,366,14,Mobile
8960,2,2024-07-27,Email,90,6,Mobile
8960,3,2024-08-02,Paid_Search,518,12,Desktop
8960,4,2024-08-08,Facebook_Ads,426,10,Tablet
8961,1,2024-11-29,Instagram_Ads,79,4,Mobile
8961,2,2024-12-03,Email,179,7,Mobile
8962,1,2024-08-08,Paid_Search,538,5,Desktop
8962,2,2024-08-14,Instagram_Ads,415,1,Mobile
8962,3,2024-08-14,Direct,130,7,Mobile
8962,4,2024-08-17,Facebook_Ads,31,3,Mobile
8962,5,2024-08-20,Paid_Search,484,13,Desktop
8962,6,2024-08-27,Instagram_Ads,581,5,Mobile
8962,7,2024-08-30,Paid_Search,163,5,Desktop
8963,1,2024-11-30,Paid_Search,495,5,Mobile
8963,2,2024-12-02,Paid_Search,515,12,Desktop
8963,3,2024-12-07,Instagram_Ads,313,13,Mobile
8964,1,2024-10-15,Paid_Search,203,5,Mobile
8964,2,2024-10-30,Instagram_Ads,509,1,Tablet
8965,1,2024-08-13,Paid_Search,515,1,Mobile
8966,1,2024-09-04,Paid_Search,78,12,Desktop
8966,2,2024-09-16,Instagram_Ads,439,4,Mobile
8966,3,2024-09-17,Instagram_Ads,444,14,Mobile
8967,1,2024-09-05,Instagram_Ads,412,2,Tablet
8967,2,2024-09-11,Email,365,7,Mobile
8968,1,2024-09-29,Paid_Search,396,10,Tablet
8968,2,2024-10-11,Direct,198,12,Mobile
8969,1,2024-07-27,Instagram_Ads,259,2,Mobile
8969,2,2024-07-27,Facebook_Ads,569,11,Desktop
8969,3,2024-08-06,Instagram_Ads,337,1,Mobile
8970,1,2024-10-20,Organic_Search,471,13,Mobile
8970,2,2024-10-27,Organic_Search,309,14,Desktop
8970,3,2024-10-27,Paid_Search,376,7,Desktop
8971,1,2024-09-30,Facebook_Ads,388,6,Mobile
8971,2,2024-10-03,Direct,133,12,Mobile
8971,3,2024-10-08,Organic_Search,585,2,Desktop
8971,4,2024-10-08,Facebook_Ads,346,11,Tablet
8971,5,2024-10-10,Direct,193,12,Mobile
8972,1,2024-07-15,Paid_Search,233,9,Desktop
8972,2,2024-07-17,Organic_Search,245,12,Desktop
8972,3,2024-07-26,Instagram_Ads,539,14,Mobile
8972,4,2024-07-26,Paid_Search,248,5,Desktop
8972,5,2024-07-26,Paid_Search,592,10,Desktop
8972,6,2024-07-28,Email,142,7,Mobile
8972,7,2024-07-30,Paid_Search,197,4,Mobile
8972,8,2024-08-01,Paid_Search,220,7,Mobile
8973,1,2024-11-07,Instagram_Ads,224,9,Desktop
8973,2,2024-11-09,Email,450,14,Mobile
8973,3,2024-11-10,Paid_Search,448,7,Mobile
8973,4,2024-11-28,Email,167,7,Desktop
8974,1,2024-08-04,Instagram_Ads,42,14,Mobile
8974,2,2024-08-16,Organic_Search,440,5,Desktop
8974,3,2024-08-18,Instagram_Ads,591,11,Mobile
8975,1,2024-09-21,Paid_Search,94,6,Mobile
8975,2,2024-10-05,Email,257,10,Desktop
8975,3,2024-10-06,Organic_Search,301,9,Mobile
8976,1,2024-07-15,Instagram_Ads,147,7,Desktop
8976,2,2024-07-19,Organic_Search,142,8,Desktop
8976,3,2024-07-21,Facebook_Ads,413,7,Mobile
8977,1,2024-09-15,Paid_Search,341,13,Desktop
8977,2,2024-09-18,Direct,244,4,Desktop
8977,3,2024-09-21,Organic_Search,439,2,Mobile
8978,1,2024-07-30,Paid_Search,377,2,Desktop
8978,2,2024-08-08,Facebook_Ads,36,11,Mobile
8979,1,2024-11-17,Instagram_Ads,313,3,Tablet
8979,2,2024-11-22,Organic_Search,109,4,Mobile
8979,3,2024-12-04,Organic_Search,228,15,Mobile
8980,1,2024-08-20,Instagram_Ads,308,11,Mobile
8980,2,2024-08-23,Instagram_Ads,95,4,Desktop
8980,3,2024-09-04,Email,146,8,Mobile
8980,4,2024-09-06,Paid_Search,224,12,Desktop
8981,1,2024-10-06,Paid_Search,130,13,Desktop
8981,2,2024-10-14,Paid_Search,275,4,Mobile
8981,3,2024-10-15,Organic_Search,280,14,Mobile
8982,1,2024-10-18,Organic_Search,400,13,Mobile
8982,2,2024-10-30,Paid_Search,83,11,Desktop
8983,1,2024-08-21,Paid_Search,514,4,Mobile
8983,2,2024-08-22,Organic_Search,505,11,Desktop
8983,3,2024-08-24,Facebook_Ads,122,15,Desktop
8983,4,2024-09-10,Paid_Search,307,6,Desktop
8983,5,2024-09-12,Email,375,8,Mobile
8984,1,2024-07-15,Facebook_Ads,295,2,Mobile
8984,2,2024-08-04,Paid_Search,73,2,Mobile
8984,3,2024-08-06,Email,214,11,Desktop
8985,1,2024-07-26,Paid_Search,353,6,Desktop
8985,2,2024-07-29,Email,77,9,Mobile
8986,1,2024-08-23,Organic_Search,68,11,Desktop
8986,2,2024-08-30,Email,309,9,Desktop
8986,3,2024-09-07,Direct,600,8,Mobile
8987,1,2024-08-09,Facebook_Ads,65,13,Mobile
8987,2,2024-08-18,Email,432,14,Tablet
8988,1,2024-07-12,Organic_Search,417,4,Tablet
8988,2,2024-07-25,Direct,244,6,Mobile
8989,1,2024-09-14,Instagram_Ads,518,2,Mobile
8989,2,2024-09-17,Paid_Search,572,12,Mobile
8989,3,2024-09-20,Instagram_Ads,82,8,Desktop
8989,4,2024-09-25,Instagram_Ads,46,7,Mobile
8990,1,2024-10-31,Paid_Search,37,7,Desktop
8990,2,2024-11-01,Instagram_Ads,61,9,Mobile
8990,3,2024-11-07,Direct,183,4,Mobile
8991,1,2024-11-12,Facebook_Ads,564,13,Mobile
8992,1,2024-08-05,Organic_Search,395,3,Mobile
8992,2,2024-08-14,Email,97,15,Desktop
8992,3,2024-08-20,Organic_Search,290,12,Mobile
8993,1,2024-08-08,Organic_Search,505,11,Mobile
8993,2,2024-08-12,Facebook_Ads,553,4,Desktop
8993,3,2024-08-17,Email,162,8,Mobile
8993,4,2024-08-17,Facebook_Ads,94,13,Desktop
8993,5,2024-08-20,Instagram_Ads,494,13,Mobile
8993,6,2024-08-25,Organic_Search,516,7,Desktop
8993,7,2024-08-29,Paid_Search,482,8,Desktop
8994,1,2024-10-22,Paid_Search,85,9,Desktop
8994,2,2024-10-24,Instagram_Ads,580,2,Mobile
8994,3,2024-11-02,Email,153,12,Mobile
8995,1,2024-07-13,Facebook_Ads,89,4,Mobile
8995,2,2024-07-20,Organic_Search,545,9,Mobile
8996,1,2024-10-20,Paid_Search,135,4,Mobile
8996,2,2024-10-22,Paid_Search,340,5,Mobile
8996,3,2024-10-25,Paid_Search,45,8,Mobile
8996,4,2024-11-01,Facebook_Ads,93,7,Mobile
8997,1,2024-09-07,Instagram_Ads,106,12,Desktop
8998,1,2024-09-23,Facebook_Ads,383,3,Mobile
8998,2,2024-09-29,Facebook_Ads,66,10,Mobile
8998,3,2024-10-07,Facebook_Ads,266,6,Mobile
8999,1,2024-08-03,Paid_Search,299,5,Desktop
8999,2,2024-08-05,Facebook_Ads,49,5,Tablet
9000,1,2024-09-21,Paid_Search,330,15,Mobile
9000,2,2024-10-02,Paid_Search,163,4,Desktop
9001,1,2024-08-31,Instagram_Ads,175,7,Desktop
9002,1,2024-08-30,Instagram_Ads,134,8,Mobile
9002,2,2024-09-03,Paid_Search,367,14,Mobile
9002,3,2024-09-07,Instagram_Ads,231,12,Mobile
9002,4,2024-09-07,Organic_Search,133,5,Desktop
9003,1,2024-08-20,Paid_Search,499,10,Mobile
9003,2,2024-09-01,Direct,194,9,Mobile
9004,1,2024-10-02,Instagram_Ads,569,7,Mobile
9004,2,2024-10-04,Instagram_Ads,137,5,Desktop
9004,3,2024-10-12,Email,334,5,Mobile
9004,4,2024-10-15,Facebook_Ads,362,12,Mobile
9005,1,2024-09-27,Paid_Search,260,1,Mobile
9006,1,2024-08-23,Paid_Search,258,2,Desktop
9006,2,2024-08-26,Paid_Search,512,5,Mobile
9006,3,2024-08-26,Direct,200,9,Desktop
9006,4,2024-08-30,Email,54,2,Desktop
9006,5,2024-09-07,Paid_Search,359,6,Mobile
9006,6,2024-09-11,Instagram_Ads,292,11,Mobile
9006,7,2024-09-14,Email,497,2,Mobile
9006,8,2024-09-16,Direct,289,3,Mobile
9007,1,2024-11-20,Paid_Search,121,12,Desktop
9008,1,2024-10-10,Paid_Search,115,4,Mobile
9008,2,2024-10-17,Email,510,7,Mobile
9009,1,2024-10-19,Paid_Search,482,8,Desktop
9009,2,2024-10-21,Paid_Search,479,11,Mobile
9009,3,2024-10-27,Organic_Search,435,11,Mobile
9010,1,2024-08-14,Facebook_Ads,370,11,Tablet
9010,2,2024-08-20,Paid_Search,130,9,Mobile
9010,3,2024-08-20,Organic_Search,44,12,Mobile
9010,4,2024-08-22,Paid_Search,511,3,Desktop
9011,1,2024-08-05,Paid_Search,426,15,Mobile
9012,1,2024-09-27,Facebook_Ads,449,3,Mobile
9012,2,2024-10-04,Paid_Search,578,12,Tablet
9013,1,2024-10-13,Paid_Search,512,3,Mobile
9013,2,2024-10-19,Facebook_Ads,336,9,Mobile
9013,3,2024-10-19,Facebook_Ads,64,12,Desktop
9013,4,2024-10-25,Paid_Search,572,11,Mobile
9014,1,2024-09-01,Organic_Search,157,13,Desktop
9014,2,2024-09-02,Instagram_Ads,73,8,Mobile
9014,3,2024-09-03,Direct,283,4,Mobile
9014,4,2024-09-04,Organic_Search,423,2,Tablet
9014,5,2024-09-10,Instagram_Ads,339,5,Mobile
9014,6,2024-09-12,Organic_Search,151,5,Mobile
9014,7,2024-09-13,Email,120,8,Mobile
9014,8,2024-09-17,Email,206,2,Desktop
9015,1,2024-07-26,Paid_Search,543,11,Mobile
9016,1,2024-10-28,Facebook_Ads,469,1,Mobile
9016,2,2024-11-02,Direct,206,3,Mobile
9016,3,2024-11-04,Direct,121,13,Mobile
9016,4,2024-11-13,Organic_Search,565,1,Desktop
9017,1,2024-10-28,Paid_Search,212,4,Mobile
9017,2,2024-11-07,Organic_Search,597,2,Mobile
9017,3,2024-11-19,Paid_Search,580,5,Desktop
9018,1,2024-11-29,Paid_Search,200,8,Mobile
9018,2,2024-12-03,Instagram_Ads,379,9,Mobile
9018,3,2024-12-12,Facebook_Ads,153,11,Mobile
9019,1,2024-10-09,Paid_Search,316,11,Mobile
9019,2,2024-10-16,Email,492,7,Mobile
9019,3,2024-10-19,Paid_Search,192,10,Mobile
9019,4,2024-10-20,Email,582,4,Mobile
9019,5,2024-10-22,Email,444,6,Mobile
9019,6,2024-10-22,Instagram_Ads,493,12,Desktop
9019,7,2024-10-25,Instagram_Ads,339,3,Mobile
9019,8,2024-10-30,Direct,290,9,Mobile
9020,1,2024-12-04,Organic_Search,378,11,Desktop
9020,2,2024-12-12,Email,364,14,Mobile
9020,3,2024-12-16,Organic_Search,379,13,Mobile
9020,4,2024-12-17,Organic_Search,155,15,Mobile
9021,1,2024-09-08,Paid_Search,208,15,Desktop
9021,2,2024-09-17,Organic_Search,346,3,Mobile
9022,1,2024-09-06,Instagram_Ads,489,9,Mobile
9022,2,2024-09-11,Paid_Search,293,3,Desktop
9022,3,2024-09-16,Facebook_Ads,343,3,Desktop
9023,1,2024-11-10,Paid_Search,384,4,Desktop
9023,2,2024-11-18,Organic_Search,354,1,Mobile
9024,1,2024-11-23,Instagram_Ads,93,2,Desktop
9025,1,2024-12-08,Instagram_Ads,62,13,Desktop
9025,2,2024-12-11,Paid_Search,363,14,Mobile
9025,3,2024-12-16,Email,278,13,Mobile
9026,1,2024-10-03,Organic_Search,421,8,Tablet
9026,2,2024-10-05,Facebook_Ads,598,14,Desktop
9026,3,2024-10-21,Instagram_Ads,580,6,Desktop
9026,4,2024-10-21,Facebook_Ads,362,10,Desktop
9026,5,2024-10-24,Direct,245,15,Mobile
9027,1,2024-08-15,Instagram_Ads,480,14,Desktop
9027,2,2024-08-18,Email,438,13,Mobile
9027,3,2024-08-20,Facebook_Ads,45,11,Desktop
9027,4,2024-08-23,Organic_Search,208,5,Mobile
9027,5,2024-08-27,Facebook_Ads,365,15,Mobile
9027,6,2024-08-27,Instagram_Ads,182,9,Mobile
9027,7,2024-08-28,Direct,206,7,Desktop
9027,8,2024-08-30,Email,31,6,Desktop
9028,1,2024-11-08,Instagram_Ads,319,6,Desktop
9028,2,2024-11-20,Email,149,7,Mobile
9028,3,2024-11-21,Instagram_Ads,267,15,Mobile
9029,1,2024-08-16,Facebook_Ads,424,6,Desktop
9029,2,2024-08-23,Paid_Search,408,6,Desktop
9030,1,2024-12-01,Facebook_Ads,391,1,Mobile
9030,2,2024-12-10,Direct,370,11,Desktop
9030,3,2024-12-14,Facebook_Ads,235,13,Mobile
9031,1,2024-10-30,Instagram_Ads,360,3,Desktop
9031,2,2024-11-05,Facebook_Ads,35,8,Desktop
9031,3,2024-11-06,Email,464,1,Mobile
9031,4,2024-11-09,Facebook_Ads,524,3,Mobile
9032,1,2024-08-08,Instagram_Ads,312,1,Mobile
9033,1,2024-07-18,Facebook_Ads,230,5,Mobile
9033,2,2024-08-06,Facebook_Ads,494,8,Desktop
9034,1,2024-07-14,Paid_Search,389,14,Mobile
9034,2,2024-07-21,Paid_Search,379,14,Desktop
9034,3,2024-07-26,Facebook_Ads,107,1,Desktop
9034,4,2024-07-27,Facebook_Ads,487,15,Desktop
9034,5,2024-08-07,Paid_Search,48,13,Mobile
9035,1,2024-07-29,Paid_Search,404,7,Desktop
9035,2,2024-08-04,Email,500,15,Mobile
9035,3,2024-08-13,Email,302,1,Desktop
9036,1,2024-08-23,Organic_Search,54,7,Mobile
9036,2,2024-08-23,Email,386,14,Mobile
9036,3,2024-08-31,Instagram_Ads,467,1,Desktop
9036,4,2024-09-02,Paid_Search,416,15,Mobile
9037,1,2024-09-07,Paid_Search,200,13,Desktop
9037,2,2024-09-14,Paid_Search,597,4,Mobile
9037,3,2024-09-22,Organic_Search,78,7,Desktop
9037,4,2024-09-23,Email,345,11,Mobile
9038,1,2024-09-22,Facebook_Ads,329,1,Mobile
9038,2,2024-09-27,Organic_Search,510,6,Desktop
9039,1,2024-10-18,Paid_Search,584,5,Mobile
9039,2,2024-11-01,Email,377,12,Mobile
9040,1,2024-07-14,Organic_Search,294,5,Mobile
9040,2,2024-07-18,Email,224,5,Mobile
9040,3,2024-07-27,Paid_Search,494,2,Mobile
9041,1,2024-11-29,Organic_Search,433,12,Mobile
9041,2,2024-12-16,Email,240,5,Desktop
9041,3,2024-12-17,Paid_Search,382,15,Desktop
9042,1,2024-11-15,Facebook_Ads,599,7,Mobile
9042,2,2024-11-22,Paid_Search,183,6,Desktop
9042,3,2024-11-23,Instagram_Ads,337,6,Desktop
9043,1,2024-10-15,Organic_Search,458,10,Mobile
9043,2,2024-10-26,Direct,539,2,Mobile
9043,3,2024-10-28,Facebook_Ads,280,11,Mobile
9044,1,2024-11-02,Paid_Search,271,14,Tablet
9044,2,2024-11-03,Organic_Search,499,8,Mobile
9044,3,2024-11-07,Facebook_Ads,405,4,Mobile
9045,1,2024-11-20,Instagram_Ads,100,5,Mobile
9045,2,2024-11-23,Organic_Search,365,15,Desktop
9045,3,2024-11-27,Paid_Search,223,7,Desktop
9045,4,2024-12-05,Email,482,10,Desktop
9046,1,2024-10-13,Paid_Search,130,10,Mobile
9047,1,2024-07-28,Facebook_Ads,43,10,Desktop
9047,2,2024-08-10,Facebook_Ads,371,14,Desktop
9047,3,2024-08-21,Organic_Search,575,14,Mobile
9048,1,2024-07-30,Facebook_Ads,506,8,Mobile
9048,2,2024-08-08,Organic_Search,145,14,Mobile
9048,3,2024-08-16,Paid_Search,328,11,Mobile
9048,4,2024-08-17,Organic_Search,500,11,Mobile
9049,1,2024-07-07,Facebook_Ads,517,5,Mobile
9049,2,2024-07-14,Direct,157,13,Mobile
9049,3,2024-07-19,Organic_Search,113,7,Mobile
9049,4,2024-07-28,Facebook_Ads,325,6,Desktop
9050,1,2024-07-11,Paid_Search,490,6,Mobile
9050,2,2024-07-16,Email,74,15,Tablet
9050,3,2024-07-19,Email,304,4,Mobile
9050,4,2024-07-21,Email,132,7,Mobile
9051,1,2024-08-22,Paid_Search,513,4,Mobile
9051,2,2024-08-29,Email,566,8,Mobile
9051,3,2024-09-02,Paid_Search,103,12,Desktop
9051,4,2024-09-12,Paid_Search,454,7,Mobile
9052,1,2024-11-16,Paid_Search,55,15,Mobile
9052,2,2024-11-17,Facebook_Ads,116,12,Desktop
9052,3,2024-11-25,Instagram_Ads,584,3,Desktop
9052,4,2024-12-01,Direct,358,8,Mobile
9053,1,2024-12-01,Facebook_Ads,61,9,Mobile
9053,2,2024-12-02,Instagram_Ads,556,15,Mobile
9053,3,2024-12-06,Facebook_Ads,525,5,Mobile
9053,4,2024-12-09,Facebook_Ads,283,14,Mobile
9053,5,2024-12-11,Facebook_Ads,256,3,Mobile
9053,6,2024-12-18,Organic_Search,297,10,Desktop
9054,1,2024-09-08,Paid_Search,121,9,Desktop
9054,2,2024-09-12,Paid_Search,438,7,Mobile
9054,3,2024-09-14,Paid_Search,293,11,Desktop
9054,4,2024-09-16,Facebook_Ads,312,10,Desktop
9054,5,2024-09-27,Direct,138,13,Mobile
9055,1,2024-08-18,Organic_Search,448,4,Mobile
9055,2,2024-08-22,Facebook_Ads,369,8,Mobile
9055,3,2024-09-02,Facebook_Ads,508,15,Mobile
9055,4,2024-09-03,Email,445,6,Mobile
9056,1,2024-08-03,Organic_Search,571,13,Mobile
9056,2,2024-08-19,Facebook_Ads,68,3,Mobile
9056,3,2024-08-25,Email,66,3,Mobile
9057,1,2024-09-27,Facebook_Ads,232,1,Desktop
9057,2,2024-09-29,Organic_Search,218,13,Mobile
9057,3,2024-10-07,Instagram_Ads,249,6,Desktop
9057,4,2024-10-13,Email,395,7,Tablet
9058,1,2024-07-30,Instagram_Ads,325,3,Desktop
9058,2,2024-08-07,Paid_Search,576,7,Mobile
9058,3,2024-08-08,Facebook_Ads,343,10,Desktop
9058,4,2024-08-12,Direct,112,9,Mobile
9058,5,2024-08-15,Email,94,9,Desktop
9059,1,2024-07-12,Paid_Search,388,4,Mobile
9059,2,2024-07-13,Email,428,4,Mobile
9059,3,2024-07-14,Organic_Search,562,6,Mobile
9059,4,2024-07-18,Paid_Search,390,13,Mobile
9060,1,2024-07-17,Facebook_Ads,351,6,Desktop
9060,2,2024-07-17,Paid_Search,553,15,Mobile
9061,1,2024-10-26,Paid_Search,584,2,Desktop
9061,2,2024-11-04,Paid_Search,395,2,Desktop
9062,1,2024-08-30,Paid_Search,46,10,Tablet
9062,2,2024-09-13,Direct,198,12,Desktop
9062,3,2024-09-16,Email,195,14,Mobile
9063,1,2024-10-12,Organic_Search,340,1,Desktop
9063,2,2024-10-26,Facebook_Ads,462,14,Mobile
9063,3,2024-10-27,Organic_Search,386,12,Desktop
9063,4,2024-11-06,Direct,382,14,Desktop
9064,1,2024-07-14,Paid_Search,327,7,Tablet
9065,1,2024-10-17,Paid_Search,334,6,Tablet
9065,2,2024-10-24,Facebook_Ads,115,5,Mobile
9065,3,2024-10-29,Direct,181,5,Desktop
9065,4,2024-11-04,Email,135,15,Mobile
9066,1,2024-09-16,Organic_Search,295,4,Mobile
9066,2,2024-09-25,Facebook_Ads,560,14,Mobile
9066,3,2024-09-28,Facebook_Ads,563,12,Desktop
9066,4,2024-10-03,Email,156,3,Mobile
9067,1,2024-10-15,Facebook_Ads,577,6,Mobile
9067,2,2024-10-18,Direct,84,4,Mobile
9067,3,2024-10-22,Facebook_Ads,95,2,Desktop
9068,1,2024-08-15,Paid_Search,96,14,Mobile
9068,2,2024-08-15,Organic_Search,565,10,Desktop
9068,3,2024-08-17,Paid_Search,58,3,Mobile
9068,4,2024-08-24,Facebook_Ads,483,7,Mobile
9069,1,2024-07-12,Facebook_Ads,494,1,Mobile
9069,2,2024-07-14,Facebook_Ads,466,13,Mobile
9069,3,2024-07-15,Email,579,3,Mobile
9069,4,2024-07-26,Organic_Search,206,4,Desktop
9069,5,2024-07-30,Organic_Search,277,14,Mobile
9069,6,2024-08-01,Paid_Search,224,11,Mobile
9069,7,2024-08-04,Instagram_Ads,478,14,Desktop
